"week","sender_label","receiver_label","lr","mean_lr_score","median_lr_score","n_edges","null_mean","null_sd","z_null","p_empirical","k","p_adj"
8,"EVT-progenitor","EVT","PGF->FLT1",0.694045256687446,0.879594586965866,18,0.450678445268339,NA,NA,NA,15,NA
8,"STB","EVT3","PGF->FLT1",0.69062006264452,0.448841714102818,16,0.312384214559656,NA,NA,NA,15,NA
9,"EVT-progenitor","FIB1","PGF->FLT1",0.68374797764508,0.710983935506498,3,0.31607143612061,NA,NA,NA,15,NA
9,"STB-progenitor","FIB2","PGF->FLT1",0.679434667462657,0.618499505202144,22,0.464819714574654,NA,NA,NA,8,NA
8,"STB","EVT3","PGF->FLT1",0.676188227010134,0,23,0.304188224528754,NA,NA,NA,25,NA
11,"STB-progenitor","Endothelial","PGF->FLT1",0.675189352439495,0.675189352439495,2,0.336653281671061,NA,NA,NA,25,NA
8,"EVT-progenitor","Endothelial","PGF->FLT1",0.675056276974087,0.64471890898945,17,0.448607454293662,NA,NA,NA,15,NA
11,"STB","FIB1","PGF->FLT1",0.663352549359181,0.710983935506498,231,0.40117837848958,NA,NA,NA,40,NA
8,"EVT","EVT","PGF->FLT1",0.659075587746677,0.568936175390986,36,0.45642093598317,NA,NA,NA,25,NA
9,"STB-progenitor","FIB1","PGF->FLT1",0.658426921996634,0.761047656279127,9,0.475601513957216,NA,NA,NA,8,NA
8,"EVT","FIB1","PGF->FLT1",0.654545975585502,0.736015795892812,24,0.443730188732436,NA,NA,NA,8,NA
11,"STB-progenitor","vCTB","PGF->FLT1",0.652564398854873,0.761047656279127,5,0.40635678149939,NA,NA,NA,25,NA
8,"EVT-progenitor","FIB1","PGF->FLT1",0.64908534922367,0.772591743797467,22,0.448455265466296,NA,NA,NA,15,NA
11,"STB","FIB1","PGF->FLT1",0.647052092201001,0.710983935506498,161,0.405397064453857,NA,NA,NA,25,NA
8,"EVT","Endothelial","TGFB1->TGFBR2",0.646430393638446,0.636918868297107,10,0.17529978795931,NA,NA,NA,8,NA
8,"EVT","FIB1","PGF->FLT1",0.646363806592812,0.720214604870693,82,0.466471141729032,NA,NA,NA,25,NA
8,"EVT3","FIB1","TGFB1->TGFBR2",0.64471890898945,0.64471890898945,1,0.192863134018869,NA,NA,NA,8,NA
9,"EVT","vCTBp","PGF->FLT1",0.64471890898945,0.64471890898945,1,0.706466838704769,NA,NA,NA,15,NA
11,"STB","FIB1","PGF->FLT1",0.643977022053984,0.710983935506498,81,0.431566963099635,NA,NA,NA,15,NA
11,"STB","FIB1","PGF->FLT1",0.640132768748768,0.761047656279127,55,0.426526306888563,NA,NA,NA,8,NA
8,"EVT-progenitor","vCTB1","PGF->FLT1",0.634608512961021,0.89293946358117,3,0.428846781585563,NA,NA,NA,25,NA
9,"EVT-progenitor","FIB1","PGF->FLT1",0.63353899246044,0.66963472026243,6,0.4231858508721,NA,NA,NA,40,NA
9,"STB","EVT","PGF->FLT1",0.627491465695762,0.503743502144014,46,0.295078643044838,NA,NA,NA,40,NA
8,"EVT3","EVT-progenitor","PGF->FLT1",0.625960458135261,0.625960458135261,2,0.196751640532287,NA,NA,NA,8,NA
11,"STB","EVT","PGF->FLT1",0.622109930616564,0.590490858863641,98,0.409882686057024,NA,NA,NA,40,NA
8,"EVT","Endothelial","TGFB1->TGFBR2",0.61983923628747,0.761047656279127,47,0.181159306138645,NA,NA,NA,40,NA
9,"EVT","FIB1","PGF->FLT1",0.619285447826708,0.568936175390986,4,0.462127760683259,NA,NA,NA,8,NA
9,"STB","EVT","PGF->FLT1",0.613800029845729,0.22899821724114,8,0.290578382646924,NA,NA,NA,8,NA
9,"STB-progenitor","vCTB1","PGF->FLT1",0.61328537315496,0.61328537315496,2,0.426132203571141,NA,NA,NA,40,NA
8,"EVT-progenitor","EVT-progenitor","PGF->FLT1",0.605595283226459,0.568936175390986,30,0.454371997802567,NA,NA,NA,40,NA
8,"STB-progenitor","EVT","PGF->FLT1",0.60245616404887,0.669373570854247,18,0.359570395293963,NA,NA,NA,25,NA
9,"EVT","FIB1","PGF->FLT1",0.601042050666483,0.576339887811488,10,0.398372256552923,NA,NA,NA,40,NA
9,"STB-progenitor","EVT-progenitor","PGF->FLT1",0.596732303448252,0.629118827604763,12,0.464422543079018,NA,NA,NA,25,NA
9,"STB","FIB1","PGF->FLT1",0.596053676452288,0.64471890898945,19,0.296869703266693,NA,NA,NA,8,NA
9,"STB","EVT3","PGF->FLT1",0.595645691568828,0,8,0.292164086493984,NA,NA,NA,40,NA
8,"EVT","vCTB1","PGF->FLT1",0.595618055955182,0.595618055955182,2,0.400871910126005,NA,NA,NA,8,NA
8,"EVT","FIB2","PGF->FLT1",0.594760880090063,0.580608138402912,172,0.501631895411295,NA,NA,NA,15,NA
9,"STB-progenitor","EVT","PGF->FLT1",0.592280101414837,0.592280101414837,1,0.418414137916187,NA,NA,NA,8,NA
8,"EVT3","EVT-progenitor","PGF->FLT1",0.584047715139424,0.390347976837123,3,0.226125864395235,NA,NA,NA,15,NA
9,"STB-progenitor","EVT-progenitor","PGF->FLT1",0.580608138402912,0.580608138402912,2,0.412039042469306,NA,NA,NA,8,NA
8,"STB","EVT3","PGF->FLT1",0.575815415277063,0,41,0.311415178452643,NA,NA,NA,40,NA
9,"Erythroblasts","Endothelial","TGFB1->TGFBR2",0.570885335610293,0.570885335610293,2,0.0467324239416612,NA,NA,NA,8,NA
9,"EVT3","EVT-progenitor","PGF->FLT1",0.568936175390986,0.568936175390986,1,0.142705518566742,NA,NA,NA,25,NA
9,"EVT","EVT-progenitor","PGF->FLT1",0.568791567299473,0.45799643448228,5,0.401514503443182,NA,NA,NA,15,NA
8,"EVT","FIB2","PGF->FLT1",0.563991955255635,0.568936175390986,402,0.467388147867805,NA,NA,NA,40,NA
8,"STB","EVT","PGF->FLT1",0.563611848183541,0.447708932636774,98,0.305976295956135,NA,NA,NA,15,NA
8,"EVT","vCTB","PGF->FLT1",0.562753870365052,0.549490569805749,301,0.456323436609492,NA,NA,NA,25,NA
9,"EVT","EVT","PGF->FLT1",0.561872406508952,0.71832932424279,4,0.462536752007921,NA,NA,NA,40,NA
8,"STB-progenitor","Endothelial","PGF->FLT1",0.561027237349415,0.559213372598367,10,0.350907279671231,NA,NA,NA,8,NA
8,"EVT","vCTB","PGF->FLT1",0.560136652426237,0.568936175390986,181,0.495322424333427,NA,NA,NA,15,NA
9,"EVT","FIB2","PGF->FLT1",0.558799310895955,0.684912155232114,14,0.407255116425863,NA,NA,NA,25,NA
9,"EVT-progenitor","Endothelial","PGF->FLT1",0.558422468643582,0.518133185048225,4,0.427885731137555,NA,NA,NA,15,NA
8,"STB","EVT","PGF->FLT1",0.556502701268841,0.390347976837123,66,0.300539054084673,NA,NA,NA,8,NA
9,"STB","EVT3","PGF->FLT1",0.555975561634521,0.471136635370706,4,0.363358118051282,NA,NA,NA,25,NA
9,"STB","EVT3","TGFB1->TGFBR2",0.552344364302644,0.64471890898945,4,0.0534689224971728,NA,NA,NA,25,NA
8,"EVT","EVT-progenitor","PGF->FLT1",0.55109524751781,0.45799643448228,40,0.471356932396681,NA,NA,NA,25,NA
8,"EVT","vCTB","PGF->FLT1",0.549510077759916,0.568936175390986,507,0.470921157481658,NA,NA,NA,40,NA
11,"STB-progenitor","Erythroblasts","PGF->FLT1",0.549490569805749,0.549490569805749,1,0.523303451685692,NA,NA,NA,8,NA
11,"STB-progenitor","vCTB","PGF->FLT1",0.549490569805749,0.549490569805749,1,0.443877343894506,NA,NA,NA,8,NA
8,"EVT3","EVT","TGFB1->TGFBR2",0.549490569805749,0.549490569805749,1,0.185479457187715,NA,NA,NA,15,NA
9,"EVT3","STB-progenitor","TGFB1->TGFBR2",0.549490569805749,0.549490569805749,1,0.215334294676007,NA,NA,NA,15,NA
11,"vCTB","vCTBp","PGF->FLT1",0.549490569805749,0.549490569805749,1,0.0444364959691561,NA,NA,NA,15,NA
8,"STB-progenitor","vCTB2","PGF->FLT1",0.549490569805749,0.549490569805749,1,0.37269957548436,NA,NA,NA,25,NA
8,"EVT-progenitor","EVT","PGF->FLT1",0.547744182220967,0.355491967753249,6,0.400605685987977,NA,NA,NA,8,NA
8,"EVT","EVT-progenitor","PGF->FLT1",0.547297645835272,0.505069888436425,48,0.474637119070105,NA,NA,NA,40,NA
11,"STB","EVT-progenitor","PGF->FLT1",0.544041350685595,0.505069888436425,108,0.405403534595609,NA,NA,NA,40,NA
8,"STB-progenitor","FIB1","PGF->FLT1",0.542828837694332,0.537003031913705,30,0.332693942396061,NA,NA,NA,15,NA
9,"EVT","EVT3","TGFB1->TGFBR1",0.540634233286679,0.540634233286679,2,0.129273276978164,NA,NA,NA,25,NA
9,"EVT","EVT3","TGFB1->TGFBR1",0.540634233286679,0.540634233286679,1,0.0402256113137138,NA,NA,NA,40,NA
8,"EVT3","Endothelial","TGFB1->TGFBR2",0.539341180044468,0.756450600700006,3,0.189942104879404,NA,NA,NA,8,NA
8,"EVT","FIB2","PGF->FLT1",0.539300529474648,0.549490569805749,282,0.455069909482789,NA,NA,NA,25,NA
9,"EVT3","vCTB","TGFB1->TGFBR2",0.538148399076304,0.390347976837123,3,0.264470726122494,NA,NA,NA,8,NA
8,"EVT-progenitor","FIB2","PGF->FLT1",0.537860937280641,0.64471890898945,58,0.447791881867033,NA,NA,NA,15,NA
8,"EVT3","Hofbauer cells","TGFB1->TGFBR1",0.536100165272284,0.549490569805749,15,0.254271970107986,NA,NA,NA,15,NA
8,"EVT","Endothelial","PGF->FLT1",0.535890073859711,0.64471890898945,36,0.461239971799554,NA,NA,NA,25,NA
8,"EVT-progenitor","EVT-progenitor","PGF->FLT1",0.532656497708407,0.505069888436425,19,0.417759190755846,NA,NA,NA,25,NA
8,"EVT","vCTB1","PGF->FLT1",0.53097654528657,0.499315333884479,10,0.53129377369581,NA,NA,NA,40,NA
8,"EVT","FIB2","PGF->FLT1",0.530933250304301,0.559213372598367,96,0.447179989172432,NA,NA,NA,8,NA
8,"EVT","Endothelial","TGFB1->TGFBR2",0.53060523899134,0.570885335610293,36,0.178334664062314,NA,NA,NA,25,NA
9,"EVT","STB","PGF->FLT1",0.530058428773443,0.424172205659701,22,0.418441323656014,NA,NA,NA,40,NA
8,"EVT3","Endothelial","TGFB1->TGFBR2",0.529852942933844,0.64471890898945,7,0.194351091633231,NA,NA,NA,40,NA
9,"EVT","STB-progenitor","TGFB1->TGFBR2",0.527027729823192,0.527027729823192,2,0.133181951684247,NA,NA,NA,25,NA
9,"STB-progenitor","vCTB","PGF->FLT1",0.524629852269382,0.592280101414837,32,0.433812177988958,NA,NA,NA,8,NA
9,"EVT","STB","PGF->FLT1",0.522581009139054,0.45799643448228,7,0.367007852160442,NA,NA,NA,15,NA
8,"EVT","STB-progenitor","PGF->FLT1",0.520645263784123,0.761047656279127,3,0.449127565962434,NA,NA,NA,8,NA
9,"EVT","Hofbauer cells","PGF->FLT1",0.519542598176841,0.519542598176841,2,0.448609995736618,NA,NA,NA,8,NA
9,"STB-progenitor","FIB2","PGF->FLT1",0.519480502781877,0.522852060861552,80,0.449747551275479,NA,NA,NA,25,NA
8,"STB-progenitor","FIB1","PGF->FLT1",0.519104204204975,0.540634233286679,83,0.358139711958257,NA,NA,NA,40,NA
8,"EVT-progenitor","vCTB1","PGF->FLT1",0.518133185048225,0.518133185048225,2,0.424556071673109,NA,NA,NA,40,NA
8,"EVT3","EVT","PGF->FLT1",0.517916223487049,0.517916223487049,2,0.228736311227419,NA,NA,NA,25,NA
8,"EVT","vCTB","PGF->FLT1",0.517430294941472,0.559213372598367,98,0.439850351508213,NA,NA,NA,8,NA
9,"EVT","vCTB","PGF->FLT1",0.516845344063154,0.568936175390986,41,0.431551259996362,NA,NA,NA,40,NA
11,"STB","FIB2","PGF->FLT1",0.515915989615241,0.568936175390986,176,0.419333922623195,NA,NA,NA,8,NA
9,"EVT-progenitor","vCTB","PGF->FLT1",0.514419957687968,0.608026911971461,6,0.48454442018737,NA,NA,NA,8,NA
9,"STB-progenitor","FIB2","PGF->FLT1",0.513840534110581,0.568936175390986,125,0.451175002518183,NA,NA,NA,40,NA
11,"STB","FIB2","PGF->FLT1",0.513429125073589,0.540634233286679,525,0.400610554192926,NA,NA,NA,25,NA
9,"STB","EVT","PGF->FLT1",0.513167134040114,0,19,0.30104688778595,NA,NA,NA,25,NA
9,"EVT-progenitor","FIB2","PGF->FLT1",0.513104794724796,0.505069888436425,37,0.441229539670716,NA,NA,NA,40,NA
8,"EVT","EVT-progenitor","PGF->FLT1",0.511257101617338,0.390347976837123,12,0.459280783827505,NA,NA,NA,8,NA
8,"STB-progenitor","vCTB1","PGF->FLT1",0.510903463869367,0.522852060861552,8,0.330935576986808,NA,NA,NA,40,NA
11,"STB","EVT-progenitor","PGF->FLT1",0.509659688847404,0.45799643448228,52,0.423663466342249,NA,NA,NA,15,NA
9,"STB-progenitor","vCTB","PGF->FLT1",0.508269735091344,0.505069888436425,149,0.45834615717864,NA,NA,NA,40,NA
8,"STB-progenitor","Endothelial","PGF->FLT1",0.508267647969145,0.481533161459352,12,0.358858838880682,NA,NA,NA,25,NA
8,"EVT-progenitor","EVT-progenitor","TGFB1->TGFBR1",0.505069888436425,0.505069888436425,1,0.0858727183475743,NA,NA,NA,8,NA
8,"EVT-progenitor","EVT-progenitor","TGFB1->TGFBR2",0.505069888436425,0.505069888436425,1,0.0830021248890176,NA,NA,NA,8,NA
9,"EVT-progenitor","EVT-progenitor","TGFB1->TGFBR1",0.505069888436425,0.505069888436425,1,0.0872896528866452,NA,NA,NA,15,NA
9,"EVT-progenitor","EVT","TGFB1->TGFBR2",0.505069888436425,0.505069888436425,1,0.117906019777442,NA,NA,NA,15,NA
9,"Hofbauer cells","EVT3","TGFB1->TGFBR2",0.505069888436425,0.505069888436425,2,0.0744126068067999,NA,NA,NA,15,NA
9,"EVT-progenitor","EVT-progenitor","PGF->FLT1",0.505069888436425,0.505069888436425,1,0.357757918643181,NA,NA,NA,15,NA
8,"EVT-progenitor","FIB2","PGF->FLT1",0.50461775057346,0.568936175390986,39,0.39138051312763,NA,NA,NA,8,NA
8,"EVT-progenitor","FIB2","PGF->FLT1",0.50300242254625,0.568936175390986,173,0.448299079403851,NA,NA,NA,40,NA
9,"STB-progenitor","STB","PGF->FLT1",0.500907835365872,0.277296010875492,108,0.454202268149464,NA,NA,NA,40,NA
9,"EVT3","Hofbauer cells","TGFB1->TGFBR1",0.498535838562003,0.549490569805749,7,0.254822893946881,NA,NA,NA,40,NA
11,"STB","vCTB2","PGF->FLT1",0.49511607121113,0.64471890898945,8,0.419582730961159,NA,NA,NA,40,NA
9,"STB-progenitor","Erythroblasts","PGF->FLT1",0.493555593331255,0.277296010875492,7,0.435654502442045,NA,NA,NA,25,NA
9,"EVT-progenitor","FIB2","PGF->FLT1",0.493463323364199,0.505069888436425,14,0.39212054719142,NA,NA,NA,15,NA
8,"STB-progenitor","vCTB1","PGF->FLT1",0.49343954944775,0.540634233286679,3,0.34695653674444,NA,NA,NA,8,NA
8,"EVT-progenitor","FIB1","PGF->FLT1",0.492547608920211,0.45799643448228,73,0.435860275090186,NA,NA,NA,40,NA
9,"EVT-progenitor","STB-progenitor","TGFB1->TGFBR1",0.492358456634308,0.492358456634308,2,0.104230450936883,NA,NA,NA,40,NA
11,"STB","FIB2","PGF->FLT1",0.491395741021156,0.540634233286679,317,0.427316042282381,NA,NA,NA,15,NA
8,"STB","FIB1","PGF->FLT1",0.490895370112016,0.481533161459352,730,0.310618066799018,NA,NA,NA,40,NA
8,"EVT-progenitor","vCTB","PGF->FLT1",0.488767196864647,0.505069888436425,120,0.444134974276892,NA,NA,NA,25,NA
8,"STB","EVT","PGF->FLT1",0.48728433207003,0,208,0.305677371863434,NA,NA,NA,40,NA
9,"EVT","FIB2","PGF->FLT1",0.486911134774695,0.45799643448228,30,0.411173486937482,NA,NA,NA,40,NA
8,"STB","vCTB1","PGF->FLT1",0.486265769353559,0.27031711664334,56,0.304926770283023,NA,NA,NA,40,NA
9,"STB-progenitor","vCTB","PGF->FLT1",0.483948495806762,0.522852060861552,52,0.442394851235422,NA,NA,NA,15,NA
8,"STB","FIB1","PGF->FLT1",0.483906497781513,0.424172205659701,248,0.306225231527388,NA,NA,NA,15,NA
11,"STB","vCTB1","PGF->FLT1",0.483243295270021,0.505069888436425,23,0.416075806199587,NA,NA,NA,40,NA
11,"STB","Endothelial","PGF->FLT1",0.479747364102839,0.505069888436425,67,0.398116446370993,NA,NA,NA,25,NA
9,"EVT-progenitor","FIB2","PGF->FLT1",0.478333991439126,0.417099776044218,8,0.48472483890927,NA,NA,NA,8,NA
8,"EVT-progenitor","vCTB","PGF->FLT1",0.477534098702415,0.505069888436425,193,0.440972817491368,NA,NA,NA,40,NA
8,"EVT3","Hofbauer cells","TGFB1->TGFBR1",0.477525922975535,0.64471890898945,7,0.23599962334853,NA,NA,NA,8,NA
8,"STB-progenitor","FIB2","PGF->FLT1",0.476295361356857,0.45799643448228,134,0.346133558770524,NA,NA,NA,25,NA
8,"EVT-progenitor","Endothelial","PGF->FLT1",0.475356179071364,0.390347976837123,21,0.430532544898033,NA,NA,NA,25,NA
8,"EVT","EVT3","TGFB1->TGFBR2",0.473989290337665,0.710983935506498,3,0.192369693853385,NA,NA,NA,15,NA
8,"EVT-progenitor","vCTB","PGF->FLT1",0.472104667321878,0.505069888436425,38,0.377002545752059,NA,NA,NA,8,NA
8,"EVT-progenitor","STB","PGF->FLT1",0.471879344270723,0.424172205659701,130,0.445941626059963,NA,NA,NA,25,NA
