"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00898593676283196,0.430534949790741,0.249,0.187,1,"N8","LCMT1"
0.00908100342390915,0.36352034868,0.369,0.305,1,"N8","LUC7L"
0.00913065358847745,0.594369803593139,0.141,0.096,1,"N8","PLEKHM1"
0.00916465490221654,0.425825014018644,0.322,0.265,1,"N8","DMD"
0.00931633427142682,0.37591293775766,0.597,0.578,1,"N8","AMBRA1"
0.00931782310224592,0.61855846999276,0.113,0.072,1,"N8","GOLGA8A"
0.009390370523155,0.654030679604903,0.12,0.079,1,"N8","LEMD2"
0.00942504588972923,0.458370350297911,0.228,0.172,1,"N8","ZCCHC17"
0.00949378095338378,0.358076252611879,0.199,0.144,1,"N8","SAP30BP"
0.00952702384186962,0.282636254678428,0.314,0.245,1,"N8","C2CD3"
0.00953885114967062,0.485935725085488,0.186,0.135,1,"N8","TTI1"
0.00955667261725556,0.266795145564634,0.191,0.134,1,"N8","VPS51"
0.00963674752572518,0.427259817757881,0.23,0.173,1,"N8","ZNF790-AS1"
0.00965715484978676,0.402737498623811,0.28,0.219,1,"N8","PLEKHM2"
0.00973401204803032,0.267536129166382,0.27,0.204,1,"N8","CMYA5"
0.00985230059281313,0.538291130146625,0.107,0.067,1,"N8","KIAA1191"
0.00992042342157328,0.455165814327765,0.183,0.132,1,"N8","D2HGDH"
0.00999912946413033,0.529013316558614,0.17,0.121,1,"N8","SMARCD2"
7.80241525135046e-33,1.88271828573332,0.575,0.288,1.72300735995572e-28,"N4","SELENOP"
6.50989244467252e-32,1.7123314001696,0.523,0.227,1.43757954855703e-27,"N4","TMSB4X"
1.75177223043831e-29,1.48183319978844,0.726,0.481,3.86843861647693e-25,"N4","B2M"
3.61925163571848e-29,1.32533446618686,0.748,0.483,7.99239338715711e-25,"N4","FTH1"
5.68211866128586e-29,1.8060970041304,0.671,0.418,1.25478226397176e-24,"N4","FTL"
7.97701294452402e-27,1.46384076544665,0.603,0.33,1.76156376853924e-22,"N4","MARCKS"
5.31752098488082e-25,1.14684275209565,0.852,0.7,1.17426815909123e-20,"N4","ACTB"
8.51731480246639e-25,1.94865511265145,0.634,0.389,1.88087862782865e-20,"N4","SPP1"
1.22754656304726e-24,1.70955199997796,0.425,0.184,2.71079107517726e-20,"N4","PLTP"
1.63148197388193e-24,1.4440042037314,0.492,0.24,3.60280164292346e-20,"N4","TXNIP"
1.8516026468596e-24,0.915168935005011,0.822,0.623,4.08889412506005e-20,"N4","MT-ND3"
5.36489827265576e-24,1.70957845791213,0.68,0.426,1.18473048555057e-19,"N4","HBG2"
1.32387312574703e-23,1.869726265514,0.317,0.107,2.92350902358717e-19,"N4","CFD"
3.04859236333594e-23,1.60728216325017,0.471,0.222,6.73220651595476e-19,"N4","MAF"
7.88626549414562e-23,2.09985019060907,0.323,0.118,1.74152400907218e-18,"N4","CD14"
9.94312716046662e-23,1.39286072470415,0.492,0.247,2.19574077084584e-18,"N4","PMP22"
2.79041708274879e-22,1.57459599037098,0.477,0.233,6.16207804383415e-18,"N4","IFITM3"
3.26219173273401e-22,1.05631760798517,0.594,0.329,7.20389800339652e-18,"N4","ENPP2"
1.08839827783385e-21,1.42946146422398,0.425,0.195,2.40350991694049e-17,"N4","KCTD12"
1.17743302507129e-21,1.01417168534359,0.828,0.683,2.60012534926493e-17,"N4","TPT1"
1.8641755439322e-21,1.799176021395,0.492,0.239,4.11665885366548e-17,"N4","HBG1"
5.63034837663776e-21,0.852182285482157,0.8,0.603,1.24334983201292e-16,"N4","MT-ND1"
6.50610868966039e-21,1.17164140644274,0.745,0.522,1.4367439819377e-16,"N4","ACTG1"
2.63234981146701e-20,1.591255471573,0.569,0.307,5.81301808866261e-16,"N4","HBA2"
3.73780816436205e-20,1.44474397517731,0.437,0.213,8.25420176936072e-16,"N4","CEBPD"
5.59522133953788e-20,0.865893518107979,0.889,0.783,1.23559272841015e-15,"N4","MT-CO1"
8.90364832439203e-20,0.853010463358343,0.708,0.501,1.96619265947549e-15,"N4","CD36"
1.38865242954545e-19,2.23216744338458,0.209,0.059,3.06656116016521e-15,"N4","GPR34"
1.53313829180539e-19,0.818177000634374,0.828,0.683,3.38562928979384e-15,"N4","MT-ND4"
1.928392065303e-19,1.44661917092664,0.428,0.215,4.25846819780863e-15,"N4","CD81"
1.93476260662401e-19,0.813305017639901,0.855,0.716,4.2725362642078e-15,"N4","MT-CO3"
2.00942144979249e-19,1.01393387277225,0.708,0.49,4.43740538757675e-15,"N4","RPL19"
2.2493564635688e-19,1.70539601743447,0.508,0.252,4.96725387849897e-15,"N4","HBA1"
3.30130102959369e-19,0.850004117000295,0.785,0.598,7.29026306365174e-15,"N4","RPL13"
5.54841981151159e-19,0.882224788241144,0.917,0.842,1.2252575469761e-14,"N4","EEF1A1"
5.89602090962575e-19,1.1257063610966,0.637,0.419,1.30201829747266e-14,"N4","CTSC"
6.02877960622822e-19,1.35114795017281,0.462,0.238,1.33133540044338e-14,"N4","VIM"
6.07929456724386e-19,1.98947029808347,0.292,0.112,1.34249061928446e-14,"N4","RNASE1"
6.25998890923038e-19,0.866908117417027,0.794,0.64,1.38239335082534e-14,"N4","MT-CYB"
7.15806188653561e-19,0.93378179354402,0.711,0.501,1.58071480640366e-14,"N4","MT-ND5"
7.88619061253896e-19,0.787223229745977,0.862,0.734,1.74150747296698e-14,"N4","MT-ATP6"
1.21179437546633e-18,0.934049599981597,0.692,0.451,2.67600551934231e-14,"N4","COL1A2"
1.86369158909434e-18,0.724979864571083,0.8,0.61,4.11559013619704e-14,"N4","MT-ND2"
2.07954332584362e-18,1.74366264237064,0.329,0.139,4.59225552646047e-14,"N4","LYVE1"
2.33009448424606e-18,1.83091332128179,0.529,0.318,5.14554764956057e-14,"N4","CXCL14"
2.99379009575234e-18,0.899206408521885,0.803,0.64,6.61118666844988e-14,"N4","RPS2"
3.07307084356464e-18,1.98444817269714,0.218,0.068,6.7862623438438e-14,"N4","C1QA"
4.08167315022832e-18,0.703921684321248,0.871,0.707,9.01355881764919e-14,"N4","MT-CO2"
4.15182336037093e-18,1.60226682682211,0.311,0.126,9.16847152670712e-14,"N4","HLA-A"
6.37369371233407e-18,0.846978631685401,0.791,0.592,1.40750278249473e-13,"N4","RPS18"
8.36883792670887e-18,1.3069939918675,0.36,0.158,1.84809047935512e-13,"N4","JUNB"
1.38583647772637e-17,0.932300314583876,0.745,0.54,3.06034269376313e-13,"N4","RPS23"
1.41067840174477e-17,1.40189152636116,0.366,0.166,3.11520111457297e-13,"N4","HLA-B"
1.48107164502357e-17,0.895898796678347,0.655,0.442,3.27065051370556e-13,"N4","RPS9"
2.46180653791145e-17,2.080338179091,0.2,0.06,5.43640737766986e-13,"N4","CD68"
2.72220024474048e-17,0.783182612182402,0.822,0.658,6.01143480046041e-13,"N4","RPS8"
3.33196449166382e-17,0.888364848874458,0.754,0.544,7.35797718694122e-13,"N4","RPL28"
3.7394158278947e-17,1.55837765677056,0.283,0.111,8.25775197273987e-13,"N4","CYBA"
4.16571415434522e-17,0.847987263725582,0.698,0.489,9.19914656704055e-13,"N4","RPS11"
6.89028571645577e-17,1.61478508048668,0.314,0.134,1.52158179476493e-12,"N4","HLA-C"
7.57972129366906e-17,1.41540737366643,0.286,0.11,1.67382985328094e-12,"N4","PPDPF"
1.25866931995849e-16,1.27895818955803,0.394,0.194,2.77951945926434e-12,"N4","RAP2B"
1.35342017097717e-16,1.65308703816674,0.237,0.081,2.98875776356889e-12,"N4","S100A4"
2.43442216528326e-16,1.07436805833034,0.566,0.36,5.37593446759503e-12,"N4","PPIA"
3.85888352803326e-16,1.0125557233759,0.658,0.451,8.52157249495585e-12,"N4","RPL30"
4.36271057099505e-16,1.64052813369237,0.308,0.135,9.63417375392838e-12,"N4","FCGRT"
4.65458188965362e-16,1.82951689059269,0.203,0.064,1.02787131869221e-11,"N4","C1QB"
5.16143987290557e-16,1.50064004745939,0.311,0.133,1.13980076713374e-11,"N4","EID1"
5.71726726622817e-16,1.65308703816674,0.283,0.116,1.26254413040117e-11,"N4","NPC2"
8.26416978054113e-16,0.75509709895794,0.738,0.525,1.8249766126369e-11,"N4","RPS16"
1.02501704649022e-15,0.846893317533746,0.72,0.525,2.26354514376435e-11,"N4","RPL23"
1.07116243849364e-15,1.10993438784015,0.575,0.372,2.36544801292551e-11,"N4","CALM2"
1.5066215236733e-15,1.28037575975412,0.588,0.38,3.32707231072775e-11,"N4","DCN"
1.67380036287072e-15,1.44450315300571,0.292,0.12,3.6962533413274e-11,"N4","MRC1"
1.75721472307419e-15,0.789805941215779,0.818,0.656,3.88045727296472e-11,"N4","RPL13A"
1.78335671519221e-15,1.68572504109283,0.212,0.072,3.93818663415896e-11,"N4","TYROBP"
1.81032395665036e-15,0.778912174804173,0.717,0.497,3.99773839347099e-11,"N4","RPS19"
2.00380527584834e-15,0.872265731520181,0.729,0.566,4.4250031906559e-11,"N4","RPL3"
2.08146038283875e-15,0.762873903538263,0.745,0.541,4.59648896342281e-11,"N4","RPS14"
2.13447010620689e-15,0.924179121251597,0.658,0.479,4.71355033553666e-11,"N4","H3F3A"
2.31762806459976e-15,1.02289594378158,0.64,0.449,5.11801805505565e-11,"N4","CD63"
2.68504447738486e-15,1.58224330051227,0.243,0.091,5.92938371940899e-11,"N4","VSIG4"
3.77623598019956e-15,1.07536336367571,0.64,0.472,8.3390619150747e-11,"N4","H3F3B"
4.39461081890183e-15,0.778129384456116,0.723,0.516,9.70461907138091e-11,"N4","RPL14"
4.45456066619288e-15,0.733336861774262,0.702,0.508,9.83700631915373e-11,"N4","RPL37"
6.10260757432109e-15,0.803113891495697,0.791,0.645,1.34763883063733e-10,"N4","RPL10"
6.81250386174517e-15,1.37123638265471,0.363,0.18,1.50440522778919e-10,"N4","PTMS"
8.07208233323094e-15,0.664000802316475,0.8,0.643,1.78255794164739e-10,"N4","RPLP2"
8.42208318189976e-15,1.466397820571,0.375,0.193,1.85984862905892e-10,"N4","LUM"
9.03300082942614e-15,1.84857006332147,0.203,0.07,1.99475757316217e-10,"N4","LAPTM5"
9.45798365530522e-15,0.740061144036001,0.858,0.722,2.08860653060105e-10,"N4","PABPC1"
9.56636606509784e-15,0.882180869060725,0.628,0.424,2.11254061815555e-10,"N4","RPL15"
1.0283726207823e-14,0.719248306428303,0.757,0.559,2.27095525847355e-10,"N4","RPS12"
1.11551557661067e-14,1.00963039821554,0.483,0.273,2.46339304782935e-10,"N4","SLC16A10"
1.36380650510759e-14,0.789291421765047,0.56,0.341,3.01169390522908e-10,"N4","MT-ATP8"
1.65274404125727e-14,0.714633456786521,0.828,0.693,3.64975466630844e-10,"N4","RPLP1"
1.6945281008576e-14,1.317616207373,0.277,0.115,3.74202640512383e-10,"N4","CD163"
1.77966106858778e-14,1.50925989020587,0.234,0.087,3.9300255377624e-10,"N4","RFLNB"
1.97647117191314e-14,1.39851876194708,0.335,0.162,4.36464128893578e-10,"N4","UQCRB"
2.25549840267171e-14,0.821484113097367,0.717,0.52,4.98081712261995e-10,"N4","RPS6"
2.59751768402868e-14,0.830434894800574,0.742,0.557,5.73609830164054e-10,"N4","RPS3"
2.66286069298288e-14,0.731639993081292,0.754,0.533,5.8803952683141e-10,"N4","MAN1A1"
3.21744790125898e-14,0.729870472224792,0.831,0.725,7.10509020035021e-10,"N4","RPL41"
3.34644602498011e-14,1.64344523760027,0.24,0.094,7.38995675696359e-10,"N4","FSCN1"
4.15933637140281e-14,1.98015918181354,0.262,0.113,9.18506250896884e-10,"N4","APOE"
4.31086962879454e-14,0.843579891826358,0.643,0.457,9.51969340126698e-10,"N4","RPS3A"
6.15840529264609e-14,1.6589002762958,0.225,0.086,1.35996064077504e-09,"N4","FOLR2"
6.64200097369184e-14,0.896825231928692,0.628,0.434,1.46675307502037e-09,"N4","RACK1"
1.06283125240811e-13,1.64716461632163,0.249,0.104,2.34705025469283e-09,"N4","TCF21"
1.25512682469323e-13,1.57143743504546,0.169,0.053,2.77169656697005e-09,"N4","SRGN"
1.42434890011201e-13,0.922902344487764,0.782,0.625,3.14538967611735e-09,"N4","ITM2B"
1.44792566904465e-13,0.836119991668827,0.443,0.252,3.19745425495131e-09,"N4","F13A1"
1.52445705070106e-13,0.779766750008388,0.791,0.616,3.36645850506316e-09,"N4","RPL27A"
1.59419721692304e-13,0.856753457722424,0.566,0.364,3.52046571413115e-09,"N4","RPL24"
1.6582823779507e-13,1.18813129383766,0.354,0.179,3.66198497522853e-09,"N4","GPX4"
1.67567453854733e-13,0.764823987051219,0.498,0.3,3.70039208347408e-09,"N4","MT-ND4L"
1.78297041714182e-13,1.79972892106228,0.222,0.086,3.93733357217429e-09,"N4","MFAP4"
1.92451363872917e-13,1.2781802466754,0.289,0.132,4.24990346840562e-09,"N4","ZFP36L2"
2.03372897002672e-13,1.284540165508,0.289,0.13,4.49108368451001e-09,"N4","NME2"
2.2731589371276e-13,1.59964612666298,0.188,0.064,5.01981688085889e-09,"N4","MAFB"
2.44032971020927e-13,1.63986176183715,0.249,0.105,5.38898009905514e-09,"N4","OLFML3"
2.60366375331324e-13,1.53795948246507,0.255,0.107,5.74967066644164e-09,"N4","C2"
2.85981732305321e-13,1.65580330570617,0.228,0.091,6.31533459449841e-09,"N4","CTSS"
2.91828779267479e-13,0.698772813976069,0.766,0.608,6.44445493256373e-09,"N4","RPS24"
2.9186359174425e-13,1.44340338341739,0.249,0.103,6.44522369648827e-09,"N4","BIN1"
3.3446492824583e-13,1.91073266190291,0.163,0.051,7.38598901045266e-09,"N4","CD37"
3.73894561905649e-13,1.73625225711499,0.185,0.063,8.25671361056245e-09,"N4","UCP2"
4.35690388040035e-13,0.666740703960296,0.757,0.584,9.62135083908809e-09,"N4","RPL11"
4.48102258435151e-13,1.1122847399575,0.443,0.267,9.89544217302344e-09,"N4","CFL1"
4.55460435375433e-13,0.77297636471337,0.698,0.514,1.00579327943957e-08,"N4","RPL7A"
6.52000627386149e-13,1.19497445195759,0.446,0.267,1.43981298545683e-08,"N4","EGFL6"
7.04551552977894e-13,0.762649490728601,0.655,0.476,1.55586119444108e-08,"N4","RPS28"
7.13624097200133e-13,1.56657254343996,0.215,0.083,1.57589609384705e-08,"N4","IGFBP4"
7.19730574122118e-13,1.12104617900274,0.252,0.104,1.58938102683387e-08,"N4","CYBB"
8.22247523768446e-13,0.846420624219969,0.643,0.476,1.81576920673786e-08,"N4","RPS25"
8.40470185372811e-13,0.760764546500895,0.582,0.391,1.85601031035878e-08,"N4","RPL36A"
1.11642635370821e-12,1.256279149036,0.252,0.107,2.46540431689384e-08,"N4","TSPAN4"
1.13593494523459e-12,1.73976033189127,0.169,0.056,2.50848513956154e-08,"N4","FABP5"
1.31101228146499e-12,1.07047512691852,0.375,0.201,2.89510842115914e-08,"N4","ATP1B1"
1.31218398772674e-12,1.04020264748862,0.603,0.422,2.89769590009696e-08,"N4","HGF"
1.44391988270584e-12,1.94628341451078,0.132,0.036,3.1886082769793e-08,"N4","RAB32"
1.46896384253858e-12,0.751736481378772,0.723,0.556,3.24391285347794e-08,"N4","RPL5"
1.56947866834212e-12,0.913840803229097,0.209,0.078,3.46587974329989e-08,"N4","EGFL7"
1.65355393747553e-12,1.36392270897791,0.203,0.076,3.65154316012722e-08,"N4","TLR4"
1.65818127986156e-12,1.28732913128645,0.434,0.257,3.66176172031828e-08,"N4","DLK1"
1.67098567186719e-12,1.49769335552091,0.246,0.105,3.69003765918431e-08,"N4","GYPC"
1.73960924562819e-12,0.844051489228832,0.56,0.37,3.84157909712073e-08,"N4","COL1A1"
1.88168794789792e-12,1.20747731772055,0.342,0.177,4.15533149534298e-08,"N4","CST3"
2.15989565999998e-12,1.76724106831338,0.194,0.073,4.76969758597796e-08,"N4","C1QC"
2.21389586775914e-12,0.68696322887379,0.615,0.419,4.88894624477251e-08,"N4","RPS4X"
2.25432745458116e-12,0.947172558307579,0.582,0.399,4.97823131795158e-08,"N4","PFN1"
2.28788793004951e-12,0.635767083513894,0.738,0.565,5.05234291592833e-08,"N4","RPL37A"
2.96929597138327e-12,1.12453620565741,0.354,0.186,6.55709629360566e-08,"N4","PFDN5"
3.02718332088285e-12,0.488877514966712,0.742,0.534,6.68492892750559e-08,"N4","ZEB2"
3.03271833692096e-12,1.10359447462238,0.283,0.128,6.69715190342256e-08,"N4","SCN9A"
3.33100842784208e-12,1.14354412590723,0.366,0.196,7.35586591120366e-08,"N4","LGALS1"
3.35230578371497e-12,1.89499661551175,0.135,0.039,7.40289686217777e-08,"N4","GMFG"
3.3976136386038e-12,0.77282210057668,0.662,0.487,7.50295019812877e-08,"N4","RPS15"
3.5640926983076e-12,1.76233274509232,0.182,0.066,7.87058590567267e-08,"N4","FCER1G"
3.91659085427351e-12,2.10827798614845,0.108,0.026,8.64900758349218e-08,"N4","HCST"
3.95649431632654e-12,0.907217433092394,0.674,0.5,8.73712639874389e-08,"N4","COL3A1"
4.07791098657035e-12,0.65462657688088,0.662,0.477,9.00525083164331e-08,"N4","GAPDH"
4.16677061370151e-12,0.737618563325575,0.578,0.39,9.20147954623705e-08,"N4","RPS7"
4.25700416090412e-12,1.02718876959984,0.572,0.413,9.40074228852456e-08,"N4","FOS"
5.54848374881585e-12,0.821137655558187,0.698,0.539,1.22527166625101e-07,"N4","RPL31"
6.34827265971219e-12,1.23621737470303,0.283,0.135,1.40188905144424e-07,"N4","CTSD"
8.99710675100969e-12,1.1722249029283,0.369,0.208,1.98683108382547e-07,"N4","UBB"
9.75661896714372e-12,0.791027629016685,0.526,0.335,2.15455416651435e-07,"N4","RPL38"
1.16779846770963e-11,2.21975327301089,0.111,0.028,2.57884935624318e-07,"N4","WAS"
1.40632622420023e-11,1.69441475497615,0.132,0.039,3.10559020090138e-07,"N4","ATP2B1-AS1"
1.47238476969829e-11,0.886816177100861,0.754,0.591,3.25146728692473e-07,"N4","BMP2K"
1.49909990555113e-11,1.42620415047831,0.218,0.089,3.31046232142856e-07,"N4","IFITM2"
1.6981664834462e-11,1.35254825785254,0.237,0.105,3.75006104539424e-07,"N4","TUBA1A"
2.38784605005539e-11,1.17079193150347,0.452,0.285,5.27308043233732e-07,"N4","TUBA1B"
2.45328147214934e-11,0.746928612891123,0.637,0.483,5.41758147494738e-07,"N4","RPL34"
2.48846348401681e-11,0.87101855771999,0.566,0.392,5.49527391175432e-07,"N4","RPS20"
3.06720966396354e-11,1.66216721122104,0.237,0.108,6.77331910093068e-07,"N4","PTGDS"
3.10529656489801e-11,0.583567918649404,0.489,0.305,6.85742640426428e-07,"N4","SLC9A9"
3.23438463176823e-11,1.68037180659863,0.16,0.056,7.14249158233377e-07,"N4","SPI1"
3.3094011695632e-11,1.52317589904618,0.197,0.079,7.30815060274642e-07,"N4","FCGR2A"
3.33688987047179e-11,0.800044478061922,0.489,0.306,7.36885390096285e-07,"N4","FAU"
3.5206779426734e-11,1.1640509714826,0.332,0.179,7.77471310080567e-07,"N4","HLA-E"
3.83754485128327e-11,0.621527441295585,0.791,0.656,8.47445029508884e-07,"N4","ZFP36L1"
4.38220486176518e-11,0.748172571707473,0.689,0.509,9.67722299623604e-07,"N4","NRP2"
4.38709177925159e-11,1.00768395917493,0.443,0.275,9.68801477612129e-07,"N4","SLC25A6"
4.72246968448303e-11,0.824397492563733,0.465,0.285,1.04286298042439e-06,"N4","KLF6"
5.18142752943805e-11,0.856342870309018,0.406,0.23,1.1442146413258e-06,"N4","NOTCH2"
5.25105781645012e-11,1.31006904645101,0.292,0.148,1.15959109760668e-06,"N4","A2M"
6.20747735575122e-11,1.53544734273149,0.157,0.054,1.37079722447054e-06,"N4","KCNJ5"
7.36557505325903e-11,1.13916387437743,0.342,0.188,1.62653993901119e-06,"N4","PCDH10"
7.61569227324744e-11,1.61721562430877,0.135,0.043,1.68177332470123e-06,"N4","C3AR1"
9.42092880938311e-11,0.831039107837967,0.517,0.34,2.08042370897607e-06,"N4","SERPINE2"
9.9463028398705e-11,1.75147375245506,0.157,0.056,2.1964420561286e-06,"N4","AIF1"
1.03631231432508e-10,1.29775578501216,0.252,0.118,2.28848848372407e-06,"N4","GUK1"
1.12814151423809e-10,0.41368466798472,0.726,0.511,2.49127490589197e-06,"N4","TCF4"
1.14839020603052e-10,1.19273457237752,0.329,0.177,2.53599009197721e-06,"N4","GABARAP"
1.19435938462545e-10,1.68813123005673,0.182,0.073,2.63750382906837e-06,"N4","NINJ1"
1.27051038658451e-10,0.939627048409226,0.508,0.337,2.80566808669457e-06,"N4","RPL9"
1.33253898667794e-10,1.1341131358215,0.268,0.129,2.94264584428089e-06,"N4","MT-ND6"
1.37230663107203e-10,1.69559766902848,0.185,0.074,3.03046473339637e-06,"N4","RARRES2"
1.42518896284843e-10,0.874127137175801,0.585,0.429,3.14724478665819e-06,"N4","MYL6"
1.48769981256549e-10,0.55522637739058,0.692,0.513,3.28528749608836e-06,"N4","RPLP0"
1.50712561394803e-10,1.16765406282955,0.378,0.227,3.32818549328142e-06,"N4","GNAI2"
1.60140022389055e-10,0.534329821889541,0.588,0.387,3.5363721144175e-06,"N4","CEP170"
1.64392343233561e-10,0.656540737849589,0.569,0.396,3.63027611562672e-06,"N4","EEF1G"
1.69947971354299e-10,1.56503966384731,0.148,0.051,3.75296105141699e-06,"N4","ALKBH7"
1.70772100666153e-10,1.21156774727402,0.369,0.218,3.77116029901065e-06,"N4","JUN"
1.77222547628686e-10,0.880840998492646,0.329,0.173,3.91360551928427e-06,"N4","SH3BGRL"
1.88905969373623e-10,0.734106212272933,0.748,0.618,4.17161052167771e-06,"N4","PTMA"
2.12354982095267e-10,0.715211885093647,0.578,0.412,4.68943506960979e-06,"N4","RPL18A"
2.31334893413695e-10,1.01624195857071,0.295,0.148,5.10856845125462e-06,"N4","CLIC1"
2.52369820739121e-10,1.46548323075023,0.157,0.056,5.57308275138201e-06,"N4","BST2"
2.53456391157657e-10,1.11142302704823,0.375,0.221,5.59707748593454e-06,"N4","BRI3"
2.63416732950975e-10,1.34506149979052,0.2,0.084,5.81703171375639e-06,"N4","RGS2"
2.71189532610452e-10,1.64720494266343,0.172,0.068,5.9886784486366e-06,"N4","EPHX1"
3.33238861696836e-10,0.491654290523312,0.652,0.476,7.35891378285123e-06,"N4","TMSB10"
3.42880265664486e-10,1.14707687251449,0.237,0.108,7.57182490666884e-06,"N4","RNH1"
4.34503868218135e-10,1.10815329879338,0.332,0.185,9.59514892186107e-06,"N4","TGFBI"
4.40774270004589e-10,1.13135557164347,0.489,0.339,9.73361820451133e-06,"N4","IGFBP3"
4.54097094078761e-10,0.756126028115235,0.563,0.404,1.00278261285413e-05,"N4","RPL26"
4.61509941889628e-10,0.729264293969905,0.64,0.485,1.01915240467487e-05,"N4","RPL23A"
4.70151406303775e-10,1.33706870903699,0.185,0.075,1.03823535054063e-05,"N4","ZFP36"
4.85625995319773e-10,1.36229603720687,0.277,0.141,1.07240788546466e-05,"N4","BLVRB"
4.98810364882158e-10,0.838532693518521,0.612,0.445,1.10152292876927e-05,"N4","COL14A1"
5.27716145984806e-10,1.44042101387787,0.209,0.093,1.16535556517825e-05,"N4","SH3BGRL3"
5.33634765456778e-10,1.91073266190291,0.102,0.028,1.1784256525582e-05,"N4","PYCARD"
5.90997327280619e-10,0.576021907240816,0.686,0.519,1.30509939783379e-05,"N4","RPS27"
6.34482704584058e-10,1.0871887990725,0.231,0.108,1.40112815653298e-05,"N4","CSTB"
7.62066634006815e-10,0.75093681581524,0.594,0.431,1.68287174787725e-05,"N4","NPM1"
7.98503994375252e-10,1.11598454072174,0.338,0.195,1.76333637077887e-05,"N4","ATP6AP2"
9.02448974809748e-10,0.971793788840308,0.44,0.289,1.99287807107237e-05,"N4","COL6A1"
9.69618243370533e-10,1.10491079089943,0.64,0.484,2.14120796683515e-05,"N4","HIF1A"
1.08365504628252e-09,1.32000859185929,0.206,0.091,2.39303543870569e-05,"N4","CCS"
1.08977085025078e-09,0.784984104663171,0.683,0.541,2.40654096860881e-05,"N4","ACTR2"
1.15697122865213e-09,1.49866847893816,0.191,0.081,2.55493956423249e-05,"N4","PLA2G7"
1.23571135722413e-09,0.916872282817454,0.308,0.165,2.72882139015805e-05,"N4","RPL36AL"
1.98284694749054e-09,1.25013776477942,0.215,0.1,4.37872091414335e-05,"N4","LAP3"
2.36752346648262e-09,0.908477879129468,0.803,0.693,5.22820207103357e-05,"N4","IL6ST"
2.39467653573898e-09,1.06794589211323,0.302,0.164,5.28816419387238e-05,"N4","SERPINH1"
2.40328423083996e-09,0.760277687864653,0.606,0.446,5.30717256696389e-05,"N4","RPL18"
2.54006225248058e-09,1.22394454605056,0.323,0.187,5.60921947215286e-05,"N4","IFI16"
2.58641620050662e-09,0.538988789038974,0.778,0.629,5.71158289557877e-05,"N4","ITGB1"
2.7059582933175e-09,1.26831200711968,0.191,0.082,5.97556769913303e-05,"N4","GAS6"
2.82046558312331e-09,0.804321379240552,0.449,0.295,6.22843414721122e-05,"N4","RPL35A"
2.82425787159018e-09,1.60261036654058,0.145,0.054,6.23680865783261e-05,"N4","VTN"
3.20267937090283e-09,1.46548323075023,0.237,0.118,7.07247685476472e-05,"N4","STC1"
3.3833592873787e-09,0.834575983491163,0.514,0.358,7.47147231431839e-05,"N4","COL6A2"
3.49506603524537e-09,1.35570313422144,0.197,0.087,7.71815432563235e-05,"N4","HBB"
3.62472294569095e-09,0.799504917484334,0.314,0.169,8.00447568096933e-05,"N4","PROS1"
4.09086869736686e-09,0.387005993948007,0.628,0.431,9.03386534439524e-05,"N4","ZSWIM6"
4.19781520434612e-09,1.41906208123429,0.145,0.054,9.27003531575754e-05,"N4","MICOS13"
4.32728227324381e-09,0.826251334074288,0.563,0.409,9.5559374440043e-05,"N4","RPL7"
4.55018034136147e-09,1.46187516477327,0.188,0.083,0.000100481632478285,"N4","C1orf122"
4.74238520666827e-09,1.30802412046599,0.185,0.08,0.000104726092518855,"N4","PLEK"
4.83678605358989e-09,1.14659171167851,0.742,0.633,0.000106810746421425,"N4","DAB2"
4.94393270270979e-09,1.30840302921167,0.151,0.058,0.00010917686587394,"N4","PLEKHO1"
5.20594824795692e-09,0.758270914808828,0.434,0.281,0.000114962955159633,"N4","RPL36"
5.69761306189113e-09,0.727155722877849,0.643,0.486,0.000125820389245742,"N4","RPS27A"
7.0356378229922e-09,1.09079340424532,0.169,0.069,0.000155367990045137,"N4","CD53"
7.94424267945423e-09,0.729845554836689,0.554,0.409,0.000175432711090388,"N4","RPS13"
8.90154330147847e-09,1.32071693345547,0.182,0.08,0.000196572780726549,"N4","EMP3"
8.9814872331637e-09,0.674627761007538,0.815,0.718,0.000198338182569954,"N4","RBPJ"
9.94915552141665e-09,1.22417465263105,0.185,0.081,0.000219707201379444,"N4","HIGD2A"
1.05179227119969e-08,1.40467098892867,0.157,0.063,0.000232267287249028,"N4","CD84"
1.10001974132395e-08,1.06755796118691,0.317,0.186,0.000242917359476569,"N4","SRP14"
1.11657520836771e-08,0.622968678392732,0.723,0.588,0.000246573303263842,"N4","GALNT1"
1.13938131426482e-08,0.941708311806779,0.326,0.189,0.000251609575629099,"N4","S100A10"
1.15654596433743e-08,2.05020236596737,0.172,0.077,0.000255400045304634,"N4","IGSF6"
1.2731981027139e-08,1.14444174641476,0.2,0.092,0.000281160337022311,"N4","NCKAP1L"
1.27725823650505e-08,1.28573882023694,0.354,0.226,0.00028205693636741,"N4","GJA1"
1.28629855371849e-08,0.831796826605338,0.495,0.345,0.000284053309617653,"N4","EIF1"
1.36638166334985e-08,0.962007195537955,0.292,0.162,0.000301738062717547,"N4","EMILIN2"
1.37104979582201e-08,1.28215892996114,0.194,0.089,0.000302768926411375,"N4","CTSZ"
1.38655505686248e-08,0.544829885215309,0.64,0.471,0.000306192953206942,"N4","MTRNR2L12"
