"week","sender_label","receiver_label","lr","n_k","n_k_sig","median_z","robust_fraction"
9,"maternal macrophages","unknown2","HLA-G->LILRB2",2,0,NA,0
9,"maternal macrophages","unknown2","LGALS9->HAVCR2",2,0,NA,0
9,"maternal macrophages","unknown2","PGF->FLT1",2,0,NA,0
9,"maternal macrophages","unknown2","TGFB1->TGFBR1",2,0,NA,0
9,"maternal macrophages","unknown2","TGFB1->TGFBR2",2,0,NA,0
9,"maternal macrophages","unknown2","VEGFA->KDR",2,0,NA,0
9,"maternal macrophages","unknown3","CCL2->CCR2",4,0,NA,0
9,"maternal macrophages","unknown3","CCL5->CCR5",4,0,NA,0
9,"maternal macrophages","unknown3","CSF1->CSF1R",4,0,NA,0
9,"maternal macrophages","unknown3","CXCL12->CXCR4",4,0,NA,0
9,"maternal macrophages","unknown3","HLA-G->LILRB1",4,0,NA,0
9,"maternal macrophages","unknown3","HLA-G->LILRB2",4,0,NA,0
9,"maternal macrophages","unknown3","LGALS9->HAVCR2",4,0,NA,0
9,"maternal macrophages","unknown3","PGF->FLT1",4,0,NA,0
9,"maternal macrophages","unknown3","TGFB1->TGFBR1",4,0,NA,0
9,"maternal macrophages","unknown3","TGFB1->TGFBR2",4,0,NA,0
9,"maternal macrophages","unknown3","VEGFA->KDR",4,0,NA,0
9,"maternal macrophages","vCTB2","CCL2->CCR2",4,0,NA,0
9,"maternal macrophages","vCTB2","CCL5->CCR5",4,0,NA,0
9,"maternal macrophages","vCTB2","CSF1->CSF1R",4,0,NA,0
9,"maternal macrophages","vCTB2","CXCL12->CXCR4",4,0,NA,0
9,"maternal macrophages","vCTB2","HLA-G->LILRB1",4,0,NA,0
9,"maternal macrophages","vCTB2","HLA-G->LILRB2",4,0,NA,0
9,"maternal macrophages","vCTB2","LGALS9->HAVCR2",4,0,NA,0
9,"maternal macrophages","vCTB2","PGF->FLT1",4,0,NA,0
9,"maternal macrophages","vCTB2","TGFB1->TGFBR1",4,0,NA,0
9,"maternal macrophages","vCTB2","TGFB1->TGFBR2",4,0,NA,0
9,"maternal macrophages","vCTB2","VEGFA->KDR",4,0,NA,0
9,"maternal macrophages","vCTBp","CCL2->CCR2",3,0,NA,0
9,"maternal macrophages","vCTBp","CCL5->CCR5",3,0,NA,0
9,"maternal macrophages","vCTBp","CSF1->CSF1R",3,0,NA,0
9,"maternal macrophages","vCTBp","CXCL12->CXCR4",3,0,NA,0
9,"maternal macrophages","vCTBp","HLA-G->LILRB1",3,0,NA,0
9,"maternal macrophages","vCTBp","HLA-G->LILRB2",3,0,NA,0
9,"maternal macrophages","vCTBp","LGALS9->HAVCR2",3,0,NA,0
9,"maternal macrophages","vCTBp","PGF->FLT1",3,0,NA,0
9,"maternal macrophages","vCTBp","TGFB1->TGFBR1",3,0,NA,0
9,"maternal macrophages","vCTBp","TGFB1->TGFBR2",3,0,NA,0
9,"maternal macrophages","vCTBp","VEGFA->KDR",3,0,NA,0
9,"unknown2","EVT2","CCL2->CCR2",4,0,NA,0
9,"unknown2","EVT2","CCL5->CCR5",4,0,NA,0
9,"unknown2","EVT2","CSF1->CSF1R",4,0,NA,0
9,"unknown2","EVT2","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","EVT2","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","EVT2","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","EVT2","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","EVT2","PGF->FLT1",4,0,NA,0
9,"unknown2","EVT2","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","EVT2","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","EVT2","VEGFA->KDR",4,0,NA,0
9,"unknown2","EVT3","CCL2->CCR2",4,0,NA,0
9,"unknown2","EVT3","CCL5->CCR5",4,0,NA,0
9,"unknown2","EVT3","CSF1->CSF1R",4,0,NA,0
9,"unknown2","EVT3","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","EVT3","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","EVT3","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","EVT3","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","EVT3","PGF->FLT1",4,0,NA,0
9,"unknown2","EVT3","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","EVT3","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","EVT3","VEGFA->KDR",4,0,NA,0
9,"unknown2","Endothelial_cells","CCL2->CCR2",4,0,NA,0
9,"unknown2","Endothelial_cells","CCL5->CCR5",4,0,NA,0
9,"unknown2","Endothelial_cells","CSF1->CSF1R",4,0,NA,0
9,"unknown2","Endothelial_cells","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","Endothelial_cells","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","Endothelial_cells","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","Endothelial_cells","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","Endothelial_cells","PGF->FLT1",4,0,NA,0
9,"unknown2","Endothelial_cells","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","Endothelial_cells","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","Endothelial_cells","VEGFA->KDR",4,0,NA,0
9,"unknown2","Fibroblast1","CCL2->CCR2",4,0,NA,0
9,"unknown2","Fibroblast1","CCL5->CCR5",4,0,NA,0
9,"unknown2","Fibroblast1","CSF1->CSF1R",4,0,NA,0
9,"unknown2","Fibroblast1","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","Fibroblast1","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","Fibroblast1","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","Fibroblast1","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","Fibroblast1","PGF->FLT1",4,0,NA,0
9,"unknown2","Fibroblast1","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","Fibroblast1","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","Fibroblast1","VEGFA->KDR",4,0,NA,0
9,"unknown2","Fibroblast2","CCL2->CCR2",4,0,NA,0
9,"unknown2","Fibroblast2","CCL5->CCR5",4,0,NA,0
9,"unknown2","Fibroblast2","CSF1->CSF1R",4,0,NA,0
9,"unknown2","Fibroblast2","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","Fibroblast2","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","Fibroblast2","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","Fibroblast2","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","Fibroblast2","PGF->FLT1",4,0,NA,0
9,"unknown2","Fibroblast2","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","Fibroblast2","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","Fibroblast2","VEGFA->KDR",4,0,NA,0
9,"unknown2","Hofbauer cells","CCL2->CCR2",4,0,NA,0
9,"unknown2","Hofbauer cells","CCL5->CCR5",4,0,NA,0
9,"unknown2","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"unknown2","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"unknown2","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"unknown2","STB","CCL2->CCR2",4,0,NA,0
9,"unknown2","STB","CCL5->CCR5",4,0,NA,0
9,"unknown2","STB","CSF1->CSF1R",4,0,NA,0
9,"unknown2","STB","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","STB","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","STB","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","STB","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","STB","PGF->FLT1",4,0,NA,0
9,"unknown2","STB","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","STB","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","STB","VEGFA->KDR",4,0,NA,0
9,"unknown2","maternal macrophages","CCL2->CCR2",3,0,NA,0
9,"unknown2","maternal macrophages","CCL5->CCR5",3,0,NA,0
9,"unknown2","maternal macrophages","CSF1->CSF1R",3,0,NA,0
9,"unknown2","maternal macrophages","CXCL12->CXCR4",3,0,NA,0
9,"unknown2","maternal macrophages","HLA-G->LILRB1",3,0,NA,0
9,"unknown2","maternal macrophages","HLA-G->LILRB2",3,0,NA,0
9,"unknown2","maternal macrophages","LGALS9->HAVCR2",3,0,NA,0
9,"unknown2","maternal macrophages","PGF->FLT1",3,0,NA,0
9,"unknown2","maternal macrophages","TGFB1->TGFBR1",3,0,NA,0
9,"unknown2","maternal macrophages","TGFB1->TGFBR2",3,0,NA,0
9,"unknown2","maternal macrophages","VEGFA->KDR",3,0,NA,0
9,"unknown2","unknown2","CCL2->CCR2",3,0,NA,0
9,"unknown2","unknown2","CCL5->CCR5",3,0,NA,0
9,"unknown2","unknown2","CSF1->CSF1R",3,0,NA,0
9,"unknown2","unknown2","CXCL12->CXCR4",3,0,NA,0
9,"unknown2","unknown2","HLA-G->LILRB1",3,0,NA,0
9,"unknown2","unknown2","HLA-G->LILRB2",3,0,NA,0
9,"unknown2","unknown2","LGALS9->HAVCR2",3,0,NA,0
9,"unknown2","unknown2","PGF->FLT1",3,0,NA,0
9,"unknown2","unknown2","TGFB1->TGFBR1",3,0,NA,0
9,"unknown2","unknown2","TGFB1->TGFBR2",3,0,NA,0
9,"unknown2","unknown2","VEGFA->KDR",3,0,NA,0
9,"unknown2","unknown3","CCL2->CCR2",4,0,NA,0
9,"unknown2","unknown3","CCL5->CCR5",4,0,NA,0
9,"unknown2","unknown3","CSF1->CSF1R",4,0,NA,0
9,"unknown2","unknown3","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","unknown3","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","unknown3","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","unknown3","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","unknown3","PGF->FLT1",4,0,NA,0
9,"unknown2","unknown3","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","unknown3","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","unknown3","VEGFA->KDR",4,0,NA,0
9,"unknown2","vCTB2","CCL2->CCR2",4,0,NA,0
9,"unknown2","vCTB2","CCL5->CCR5",4,0,NA,0
9,"unknown2","vCTB2","CSF1->CSF1R",4,0,NA,0
9,"unknown2","vCTB2","CXCL12->CXCR4",4,0,NA,0
9,"unknown2","vCTB2","HLA-G->LILRB1",4,0,NA,0
9,"unknown2","vCTB2","HLA-G->LILRB2",4,0,NA,0
9,"unknown2","vCTB2","LGALS9->HAVCR2",4,0,NA,0
9,"unknown2","vCTB2","PGF->FLT1",4,0,NA,0
9,"unknown2","vCTB2","TGFB1->TGFBR1",4,0,NA,0
9,"unknown2","vCTB2","TGFB1->TGFBR2",4,0,NA,0
9,"unknown2","vCTB2","VEGFA->KDR",4,0,NA,0
9,"unknown2","vCTBp","CCL2->CCR2",3,0,NA,0
9,"unknown2","vCTBp","CCL5->CCR5",3,0,NA,0
9,"unknown2","vCTBp","CSF1->CSF1R",3,0,NA,0
9,"unknown2","vCTBp","CXCL12->CXCR4",3,0,NA,0
9,"unknown2","vCTBp","HLA-G->LILRB1",3,0,NA,0
9,"unknown2","vCTBp","HLA-G->LILRB2",3,0,NA,0
9,"unknown2","vCTBp","LGALS9->HAVCR2",3,0,NA,0
9,"unknown2","vCTBp","PGF->FLT1",3,0,NA,0
9,"unknown2","vCTBp","TGFB1->TGFBR1",3,0,NA,0
9,"unknown2","vCTBp","TGFB1->TGFBR2",3,0,NA,0
9,"unknown2","vCTBp","VEGFA->KDR",3,0,NA,0
9,"unknown3","EVT2","CCL2->CCR2",4,0,NA,0
9,"unknown3","EVT2","CCL5->CCR5",4,0,NA,0
9,"unknown3","EVT2","CSF1->CSF1R",4,0,NA,0
9,"unknown3","EVT2","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","EVT2","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","EVT2","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","EVT2","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","EVT2","PGF->FLT1",4,0,NA,0
9,"unknown3","EVT2","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","EVT2","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","EVT2","VEGFA->KDR",4,0,NA,0
9,"unknown3","EVT3","CCL2->CCR2",4,0,NA,0
9,"unknown3","EVT3","CCL5->CCR5",4,0,NA,0
9,"unknown3","EVT3","CSF1->CSF1R",4,0,NA,0
9,"unknown3","EVT3","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","EVT3","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","EVT3","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","EVT3","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","EVT3","PGF->FLT1",4,0,NA,0
9,"unknown3","EVT3","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","EVT3","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","EVT3","VEGFA->KDR",4,0,NA,0
9,"unknown3","Endothelial_cells","CCL2->CCR2",4,0,NA,0
9,"unknown3","Endothelial_cells","CCL5->CCR5",4,0,NA,0
9,"unknown3","Endothelial_cells","CSF1->CSF1R",4,0,NA,0
9,"unknown3","Endothelial_cells","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","Endothelial_cells","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","Endothelial_cells","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","Endothelial_cells","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","Endothelial_cells","PGF->FLT1",4,0,NA,0
9,"unknown3","Endothelial_cells","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","Endothelial_cells","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","Endothelial_cells","VEGFA->KDR",4,0,NA,0
9,"unknown3","Fibroblast1","CCL2->CCR2",4,0,NA,0
9,"unknown3","Fibroblast1","CCL5->CCR5",4,0,NA,0
9,"unknown3","Fibroblast1","CSF1->CSF1R",4,0,NA,0
9,"unknown3","Fibroblast1","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","Fibroblast1","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","Fibroblast1","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","Fibroblast1","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","Fibroblast1","PGF->FLT1",4,0,NA,0
9,"unknown3","Fibroblast1","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","Fibroblast1","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","Fibroblast1","VEGFA->KDR",4,0,NA,0
9,"unknown3","Fibroblast2","CCL2->CCR2",4,0,NA,0
9,"unknown3","Fibroblast2","CCL5->CCR5",4,0,NA,0
9,"unknown3","Fibroblast2","CSF1->CSF1R",4,0,NA,0
9,"unknown3","Fibroblast2","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","Fibroblast2","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","Fibroblast2","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","Fibroblast2","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","Fibroblast2","PGF->FLT1",4,0,NA,0
9,"unknown3","Fibroblast2","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","Fibroblast2","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","Fibroblast2","VEGFA->KDR",4,0,NA,0
9,"unknown3","Hofbauer cells","CCL2->CCR2",4,0,NA,0
9,"unknown3","Hofbauer cells","CCL5->CCR5",4,0,NA,0
9,"unknown3","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"unknown3","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"unknown3","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"unknown3","STB","CCL2->CCR2",4,0,NA,0
9,"unknown3","STB","CCL5->CCR5",4,0,NA,0
9,"unknown3","STB","CSF1->CSF1R",4,0,NA,0
9,"unknown3","STB","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","STB","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","STB","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","STB","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","STB","PGF->FLT1",4,0,NA,0
9,"unknown3","STB","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","STB","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","STB","VEGFA->KDR",4,0,NA,0
9,"unknown3","maternal macrophages","CCL2->CCR2",4,0,NA,0
9,"unknown3","maternal macrophages","CCL5->CCR5",4,0,NA,0
9,"unknown3","maternal macrophages","CSF1->CSF1R",4,0,NA,0
9,"unknown3","maternal macrophages","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","maternal macrophages","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","maternal macrophages","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","maternal macrophages","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","maternal macrophages","PGF->FLT1",4,0,NA,0
9,"unknown3","maternal macrophages","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","maternal macrophages","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","maternal macrophages","VEGFA->KDR",4,0,NA,0
9,"unknown3","unknown2","CCL2->CCR2",4,0,NA,0
9,"unknown3","unknown2","CCL5->CCR5",4,0,NA,0
9,"unknown3","unknown2","CSF1->CSF1R",4,0,NA,0
9,"unknown3","unknown2","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","unknown2","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","unknown2","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","unknown2","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","unknown2","PGF->FLT1",4,0,NA,0
9,"unknown3","unknown2","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","unknown2","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","unknown2","VEGFA->KDR",4,0,NA,0
9,"unknown3","unknown3","CCL2->CCR2",4,0,NA,0
9,"unknown3","unknown3","CCL5->CCR5",4,0,NA,0
9,"unknown3","unknown3","CSF1->CSF1R",4,0,NA,0
9,"unknown3","unknown3","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","unknown3","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","unknown3","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","unknown3","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","unknown3","PGF->FLT1",4,0,NA,0
9,"unknown3","unknown3","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","unknown3","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","unknown3","VEGFA->KDR",4,0,NA,0
9,"unknown3","vCTB2","CCL2->CCR2",4,0,NA,0
9,"unknown3","vCTB2","CCL5->CCR5",4,0,NA,0
9,"unknown3","vCTB2","CSF1->CSF1R",4,0,NA,0
9,"unknown3","vCTB2","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","vCTB2","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","vCTB2","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","vCTB2","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","vCTB2","PGF->FLT1",4,0,NA,0
9,"unknown3","vCTB2","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","vCTB2","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","vCTB2","VEGFA->KDR",4,0,NA,0
9,"unknown3","vCTBp","CCL2->CCR2",4,0,NA,0
9,"unknown3","vCTBp","CCL5->CCR5",4,0,NA,0
9,"unknown3","vCTBp","CSF1->CSF1R",4,0,NA,0
9,"unknown3","vCTBp","CXCL12->CXCR4",4,0,NA,0
9,"unknown3","vCTBp","HLA-G->LILRB1",4,0,NA,0
9,"unknown3","vCTBp","HLA-G->LILRB2",4,0,NA,0
9,"unknown3","vCTBp","LGALS9->HAVCR2",4,0,NA,0
9,"unknown3","vCTBp","PGF->FLT1",4,0,NA,0
9,"unknown3","vCTBp","TGFB1->TGFBR1",4,0,NA,0
9,"unknown3","vCTBp","TGFB1->TGFBR2",4,0,NA,0
9,"unknown3","vCTBp","VEGFA->KDR",4,0,NA,0
9,"vCTB2","EVT2","CCL2->CCR2",4,0,NA,0
9,"vCTB2","EVT2","CCL5->CCR5",4,0,NA,0
9,"vCTB2","EVT2","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","EVT2","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","EVT2","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","EVT2","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","EVT2","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","EVT2","PGF->FLT1",4,0,NA,0
9,"vCTB2","EVT2","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","EVT2","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","EVT2","VEGFA->KDR",4,0,NA,0
9,"vCTB2","EVT3","CCL2->CCR2",4,0,NA,0
9,"vCTB2","EVT3","CCL5->CCR5",4,0,NA,0
9,"vCTB2","EVT3","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","EVT3","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","EVT3","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","EVT3","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","EVT3","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","EVT3","PGF->FLT1",4,0,NA,0
9,"vCTB2","EVT3","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","EVT3","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","EVT3","VEGFA->KDR",4,0,NA,0
9,"vCTB2","Endothelial_cells","CCL2->CCR2",4,0,NA,0
9,"vCTB2","Endothelial_cells","CCL5->CCR5",4,0,NA,0
9,"vCTB2","Endothelial_cells","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","Endothelial_cells","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","Endothelial_cells","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","Endothelial_cells","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","Endothelial_cells","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","Endothelial_cells","PGF->FLT1",4,0,NA,0
9,"vCTB2","Endothelial_cells","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","Endothelial_cells","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","Endothelial_cells","VEGFA->KDR",4,0,NA,0
9,"vCTB2","Fibroblast1","CCL2->CCR2",4,0,NA,0
9,"vCTB2","Fibroblast1","CCL5->CCR5",4,0,NA,0
9,"vCTB2","Fibroblast1","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","Fibroblast1","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","Fibroblast1","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","Fibroblast1","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","Fibroblast1","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","Fibroblast1","PGF->FLT1",4,0,NA,0
9,"vCTB2","Fibroblast1","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","Fibroblast1","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","Fibroblast1","VEGFA->KDR",4,0,NA,0
9,"vCTB2","Fibroblast2","CCL2->CCR2",4,0,NA,0
9,"vCTB2","Fibroblast2","CCL5->CCR5",4,0,NA,0
9,"vCTB2","Fibroblast2","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","Fibroblast2","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","Fibroblast2","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","Fibroblast2","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","Fibroblast2","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","Fibroblast2","PGF->FLT1",4,0,NA,0
9,"vCTB2","Fibroblast2","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","Fibroblast2","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","Fibroblast2","VEGFA->KDR",4,0,NA,0
9,"vCTB2","Hofbauer cells","CCL2->CCR2",4,0,NA,0
9,"vCTB2","Hofbauer cells","CCL5->CCR5",4,0,NA,0
9,"vCTB2","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"vCTB2","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"vCTB2","STB","CCL2->CCR2",4,0,NA,0
9,"vCTB2","STB","CCL5->CCR5",4,0,NA,0
9,"vCTB2","STB","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","STB","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","STB","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","STB","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","STB","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","STB","PGF->FLT1",4,0,NA,0
9,"vCTB2","STB","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","STB","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","STB","VEGFA->KDR",4,0,NA,0
9,"vCTB2","maternal macrophages","CCL2->CCR2",4,0,NA,0
9,"vCTB2","maternal macrophages","CCL5->CCR5",4,0,NA,0
9,"vCTB2","maternal macrophages","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","maternal macrophages","CXCL12->CXCR4",4,0,NA,0
9,"vCTB2","maternal macrophages","HLA-G->LILRB1",4,0,NA,0
9,"vCTB2","maternal macrophages","HLA-G->LILRB2",4,0,NA,0
9,"vCTB2","maternal macrophages","LGALS9->HAVCR2",4,0,NA,0
9,"vCTB2","maternal macrophages","PGF->FLT1",4,0,NA,0
9,"vCTB2","maternal macrophages","TGFB1->TGFBR1",4,0,NA,0
9,"vCTB2","maternal macrophages","TGFB1->TGFBR2",4,0,NA,0
9,"vCTB2","maternal macrophages","VEGFA->KDR",4,0,NA,0
9,"vCTB2","unknown2","CCL2->CCR2",4,0,NA,0
9,"vCTB2","unknown2","CCL5->CCR5",4,0,NA,0
9,"vCTB2","unknown2","CSF1->CSF1R",4,0,NA,0
9,"vCTB2","unknown2","CXCL12->CXCR4",4,0,NA,0
